,index,city_s,reduce,reuse,recycle,other,year,total,reduce_rat,reuse_rat,recycle_rat,other_rat,total_ac,total_circ_ac_x,total_circ_ac_y,total_circ_ac_x.1,total_circ_ac_y.1,total_circ_ac,total_reduce_ac,reduce_ac_rat,total_reuse_ac,reuse_ac_rat,total_recycle_ac,recycle_ac_rat,total_other_ac,other_ac_rat,reduce_LQ,reuse_LQ,recycle_LQ,other_LQ,entropy,city,AP,AP_CO,AP_NO2,AP_O3,AP_PM10,AP_PM2.5,AP_SO2,第一产业占地区生产总值的比重-全市,第二产业占地区生产总值的比重-全市,第三产业占地区生产总值的比重-全市,第一产业产值-全市(万元),第三产业_社会服务业_全市,工业总产值_当年价格（万元）全市,规模以上工业总产值（万元）全市,规模以上内资企业工业总产值_当年价格（万元）全市,规模以上港澳台商投资企业工业总产值_当年价格（万元）全市,规模以上外商投资企业工业总产值_当年价格（万元）全市,规模以上工业企业主要财务指标_产品销售收入（万元）全市,规模以上工业企业主要财务指标_利税总额（万元）全市,规模以上工业企业主要财务指标_应交增值税（万元）全市,规模以上工业企业资产状况_固定资产合计（万元）全市,规模以上工业企业资产状况_流动资产合计（万元）全市,限额以上批发零售业商品销售总额（万元）全市,工业废水排放达标率（%）全市,工业企业数（个）全市,限额以上批发零售商贸企业中百货商场数（个）全市,限额以上批发零售商贸企业中超级市场数（个）全市,邮政业务收入（万元）全市,电信业务收入（万元）全市,内资企业（个）全市,港澳台商投资企业（个）全市,外商投资企业（个）全市,规模以上工业总产值_当年价格（万元）全市,工业废水排放量_万吨_全市,工业废水排放达标量_万吨_全市,工业二氧化硫去除量（吨）全市,工业二氧化硫排放量（吨）全市,工业烟粉尘去除量（吨）全市,工业烟粉尘排放量（吨）全市,一般工业固体废物综合利用率（%）全市,规模以上工业企业主要财务指标_利润总额（万元）全市,工业用电（万千瓦时）全市,规模以上工业企业主要财务指标_税金及附加（万元）全市,规模以上内资企业（个）全市,规模以上港澳台商投资企业（个）全市,规模以上外商投资企业（个）全市,中等职业教育学校（所）全市,工业二氧化硫产生量（吨）全市,工业氮氧化物排放量（吨）全市,工业烟粉尘产生量（吨）全市
789,327,锦州,8.0,9.0,47.0,142.0,2021,206.0,3.88349514563106,4.36893203883495,22.81553398058252,68.93203883495146,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,3.1583309622387827,7.65424729123961,33.17527903980737,9.176398079850472,0.8565415426283363,锦州市,79,50,18,3,44,95,0,19.91238095238095,39.07954545454545,40.86727272727273,1049681.0,14375.0,6139258.333333333,1359205.0,8403743.315789474,552301.15,769253.8,4140199.8,148442.42857142858,271264.85714285716,2589551.6666666665,3220351.4782608696,2550725.0,76.99166666666666,571.6363636363636,9.0,0.0,20396.25,213597.85,612.25,16.375,53.5,14094803.5,3932.4117647058824,3627.625,30671.25,51924.333333333336,1146962.1818181819,37082.117647058825,67.89823529411764,893122.4285714285,345322.1666666667,637431.5454545454,523.2222222222222,21.555555555555557,32.125,10.545454545454545,71036.5,17432.875,590338.75
790,327,锦州,11.0,9.0,47.0,152.0,2022,219.0,5.0228310502283104,4.10958904109589,21.461187214611872,69.40639269406392,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,4.36339220644469,8.594303204997498,35.02819898428199,8.946415806305048,0.8651509734429172,锦州市,14,17,18,42,19,18,3,19.91238095238095,39.07954545454545,40.86727272727273,1049681.0,14375.0,6139258.333333333,1359205.0,8403743.315789474,552301.15,769253.8,4140199.8,148442.42857142858,271264.85714285716,2589551.6666666665,3220351.4782608696,2550725.0,76.99166666666666,571.6363636363636,9.0,0.0,20396.25,213597.85,612.25,16.375,53.5,14094803.5,3932.4117647058824,3627.625,30671.25,51924.333333333336,1146962.1818181819,37082.117647058825,67.89823529411764,893122.4285714285,345322.1666666667,637431.5454545454,523.2222222222222,21.555555555555557,32.125,10.545454545454545,71036.5,17432.875,590338.75
791,327,锦州,18.0,13.0,49.0,167.0,2023,247.0,7.28744939271255,5.26315789473684,19.838056680161937,67.61133603238866,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,6.335587600620647,11.18177084337814,34.097674405206845,8.671157435543353,0.9313511116476136,锦州市,93,8,34,92,124,23,1,19.91238095238095,39.07954545454545,40.86727272727273,1049681.0,14375.0,6139258.333333333,1359205.0,8403743.315789474,552301.15,769253.8,4140199.8,148442.42857142858,271264.85714285716,2589551.6666666665,3220351.4782608696,2550725.0,76.99166666666666,571.6363636363636,9.0,0.0,20396.25,213597.85,612.25,16.375,53.5,14094803.5,3932.4117647058824,3627.625,30671.25,51924.333333333336,1146962.1818181819,37082.117647058825,67.89823529411764,893122.4285714285,345322.1666666667,637431.5454545454,523.2222222222222,21.555555555555557,32.125,10.545454545454545,71036.5,17432.875,590338.75
792,328,镇江,87.0,55.0,138.0,622.0,2021,902.0,9.64523281596452,6.09756097560975,15.29933481152993,68.95787139689578,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,7.8441806409705475,10.682757059589157,22.246233725141384,9.179836972357208,0.9396621057098536,镇江市,25,4,8,93,37,0,0,4.529090909090909,54.40909090909091,41.06363636363636,607681.0,13525.0,16642341.416666666,4918355.0,21130664.45,4546744.1,5985463.75,11156150.3,775692.4285714285,1012645.6842105263,10426430.238095239,16679146.173913043,7085511.0,98.145,1931.4545454545455,14.0,7.0,63388.85,231496.45,1683.0,251.375,263.125,43533889.64285714,8699.235294117647,9011.375,81332.75,91862.77777777778,1613402.4545454546,21034.647058823528,94.55562499999999,2891317.9375,1042224.75,209374.22222222222,1927.0,232.88888888888889,266.22222222222223,13.272727272727273,267136.0,24164.375,2634311.75
793,328,镇江,107.0,65.0,145.0,903.0,2022,1220.0,8.770491803278679,5.32786885245901,11.885245901639339,74.01639344262296,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,7.619029029330734,11.142067952927084,19.39868257317535,9.540640372128276,0.8455227637788092,镇江市,2,4,13,92,0,3,0,4.529090909090909,54.40909090909091,41.06363636363636,607681.0,13525.0,16642341.416666666,4918355.0,21130664.45,4546744.1,5985463.75,11156150.3,775692.4285714285,1012645.6842105263,10426430.238095239,16679146.173913043,7085511.0,98.145,1931.4545454545455,14.0,7.0,63388.85,231496.45,1683.0,251.375,263.125,43533889.64285714,8699.235294117647,9011.375,81332.75,91862.77777777778,1613402.4545454546,21034.647058823528,94.55562499999999,2891317.9375,1042224.75,209374.22222222222,1927.0,232.88888888888889,266.22222222222223,13.272727272727273,267136.0,24164.375,2634311.75
794,328,镇江,123.0,70.0,164.0,1062.0,2023,1419.0,8.668076109936571,4.93305144467935,11.55743481324876,74.84143763213531,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,7.535881563481946,10.48044765447,19.864932113821443,9.598418349546654,0.8267062612819369,镇江市,44,5,29,102,57,13,0,4.529090909090909,54.40909090909091,41.06363636363636,607681.0,13525.0,16642341.416666666,4918355.0,21130664.45,4546744.1,5985463.75,11156150.3,775692.4285714285,1012645.6842105263,10426430.238095239,16679146.173913043,7085511.0,98.145,1931.4545454545455,14.0,7.0,63388.85,231496.45,1683.0,251.375,263.125,43533889.64285714,8699.235294117647,9011.375,81332.75,91862.77777777778,1613402.4545454546,21034.647058823528,94.55562499999999,2891317.9375,1042224.75,209374.22222222222,1927.0,232.88888888888889,266.22222222222223,13.272727272727273,267136.0,24164.375,2634311.75
795,329,长春,315.0,142.0,127.0,1526.0,2021,2110.0,14.928909952606631,6.72985781990521,6.01895734597156,72.32227488151659,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,12.141237922966505,11.79052352624229,8.751957751733794,9.627714420898055,0.869041360752457,长春市,25,34,29,41,34,20,0,9.055454545454545,47.84045454545455,43.10454545454545,1853210.0,58475.0,23175909.25,5966343.0,27910440.0,1891818.0,10009573.6,16225668.8,2237692.8571428573,1525675.5263157894,13601493.95,25718173.0,13727864.391304348,91.67166666666667,923.3636363636364,22.0,8.0,107086.05,531238.052631579,898.75,34.875,121.125,54372145.571428575,4173.588235294118,4021.125,13235.25,58016.333333333336,1618567.6363636365,55082.23529411765,96.80058823529413,5340596.8125,859079.5,2249907.888888889,1126.5555555555557,28.555555555555557,130.0,100.18181818181819,99476.75,35405.75,2461980.5
796,329,长春,368.0,151.0,148.0,2300.0,2022,2967.0,12.40310077519379,5.08931580721267,4.98820357263228,77.51937984496125,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,10.774719021410991,10.643186633938592,8.141571366438969,9.992171876687095,0.7573897623427381,长春市,33,2,5,51,35,16,0,9.055454545454545,47.84045454545455,43.10454545454545,1853210.0,58475.0,23175909.25,5966343.0,27910440.0,1891818.0,10009573.6,16225668.8,2237692.8571428573,1525675.5263157894,13601493.95,25718173.0,13727864.391304348,91.67166666666667,923.3636363636364,22.0,8.0,107086.05,531238.052631579,898.75,34.875,121.125,54372145.571428575,4173.588235294118,4021.125,13235.25,58016.333333333336,1618567.6363636365,55082.23529411765,96.80058823529413,5340596.8125,859079.5,2249907.888888889,1126.5555555555557,28.555555555555557,130.0,100.18181818181819,99476.75,35405.75,2461980.5
797,329,长春,440.0,201.0,175.0,2799.0,2023,3615.0,12.17150760719225,5.56016597510373,4.84094052558782,77.42738589211619,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,10.58170678400879,11.812775339104045,8.320614086234034,9.930066351173508,0.7616729534167491,长春市,109,19,24,82,121,42,0,9.055454545454545,47.84045454545455,43.10454545454545,1853210.0,58475.0,23175909.25,5966343.0,27910440.0,1891818.0,10009573.6,16225668.8,2237692.8571428573,1525675.5263157894,13601493.95,25718173.0,13727864.391304348,91.67166666666667,923.3636363636364,22.0,8.0,107086.05,531238.052631579,898.75,34.875,121.125,54372145.571428575,4173.588235294118,4021.125,13235.25,58016.333333333336,1618567.6363636365,55082.23529411765,96.80058823529413,5340596.8125,859079.5,2249907.888888889,1126.5555555555557,28.555555555555557,130.0,100.18181818181819,99476.75,35405.75,2461980.5
798,330,长沙,1309.0,492.0,802.0,7750.0,2021,10353.0,12.643678160919539,4.75224572587655,7.74654689461991,74.85752921858399,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,10.282726954645234,8.325802198629672,11.263985977390982,9.965213549370107,0.8211783185379172,长沙市,37,7,5,55,45,41,2,6.151818181818182,46.38136363636364,47.46181818181819,1146367.0,38050.0,14423749.75,3098179.0,32387988.47368421,2065955.9473684211,2050734.2105263157,9040300.4,802112.8333333334,1626407.1578947369,10574694.894736841,18672133.42105263,25147323.826086957,99.62,1568.0,7.0,5.0,172665.6,905214.45,1738.125,58.375,72.5,48507285.0,4112.294117647059,3598.0,23239.75,35767.833333333336,441434.2727272727,22994.882352941175,89.58235294117648,4461910.538461538,610931.75,4437177.0,2517.6666666666665,64.77777777777777,76.33333333333333,75.27272727272727,43721.25,9671.375,714585.75
799,330,长沙,1695.0,563.0,892.0,10210.0,2022,13360.0,12.68712574850299,4.21407185628742,6.676646706586819,76.42215568862275,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,11.021454844810163,8.812806073407987,10.897389182031976,9.8507407612768,0.7815892653975142,长沙市,30,9,11,107,14,35,0,6.151818181818182,46.38136363636364,47.46181818181819,1146367.0,38050.0,14423749.75,3098179.0,32387988.47368421,2065955.9473684211,2050734.2105263157,9040300.4,802112.8333333334,1626407.1578947369,10574694.894736841,18672133.42105263,25147323.826086957,99.62,1568.0,7.0,5.0,172665.6,905214.45,1738.125,58.375,72.5,48507285.0,4112.294117647059,3598.0,23239.75,35767.833333333336,441434.2727272727,22994.882352941175,89.58235294117648,4461910.538461538,610931.75,4437177.0,2517.6666666666665,64.77777777777777,76.33333333333333,75.27272727272727,43721.25,9671.375,714585.75
800,330,长沙,2051.0,629.0,982.0,12022.0,2023,15684.0,13.077021168069368,4.01045651619484,6.26115786789084,76.65136444784494,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,11.368945251040047,8.520361090870452,10.76168527093846,9.830541559747848,0.7723171218855975,长沙市,102,9,5,10,160,103,0,6.151818181818182,46.38136363636364,47.46181818181819,1146367.0,38050.0,14423749.75,3098179.0,32387988.47368421,2065955.9473684211,2050734.2105263157,9040300.4,802112.8333333334,1626407.1578947369,10574694.894736841,18672133.42105263,25147323.826086957,99.62,1568.0,7.0,5.0,172665.6,905214.45,1738.125,58.375,72.5,48507285.0,4112.294117647059,3598.0,23239.75,35767.833333333336,441434.2727272727,22994.882352941175,89.58235294117648,4461910.538461538,610931.75,4437177.0,2517.6666666666665,64.77777777777777,76.33333333333333,75.27272727272727,43721.25,9671.375,714585.75
801,331,长治,55.0,22.0,40.0,132.0,2021,249.0,22.08835341365461,8.83534136546184,16.06425702811245,53.01204819277109,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,17.963800101488662,15.479272076705897,23.35848067059837,7.057090802287858,1.1781304422172083,长治市,114,0,10,18,144,30,0,6.82590909090909,58.63545454545454,34.537727272727274,352176.0,9950.0,5725866.916666667,958851.0,8479559.55,24260.21052631579,311081.65,4031545.0,895714.7142857143,661786.4761904762,7345779.095238095,11290264.782608695,7516273.9130434785,82.55166666666666,430.45454545454544,18.0,2.0,15323.4,187238.85,451.125,1.8571428571428572,3.75,12264957.92857143,4884.875,3270.875,83661.0,158180.625,3501292.3636363638,105732.0,61.4325,1171088.1875,541727.4166666666,291869.7272727273,350.3333333333333,4.666666666666667,5.444444444444445,42.36363636363637,289743.25,54657.666666666664,4472540.25
802,331,长治,58.0,25.0,43.0,162.0,2022,288.0,20.13888888888889,8.68055555555555,14.93055555555555,56.25,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,17.494888827733735,18.153476098519018,24.369130454712142,7.250569718021074,1.1424750582058532,长治市,29,0,0,44,35,3,0,6.82590909090909,58.63545454545454,34.537727272727274,352176.0,9950.0,5725866.916666667,958851.0,8479559.55,24260.21052631579,311081.65,4031545.0,895714.7142857143,661786.4761904762,7345779.095238095,11290264.782608695,7516273.9130434785,82.55166666666666,430.45454545454544,18.0,2.0,15323.4,187238.85,451.125,1.8571428571428572,3.75,12264957.92857143,4884.875,3270.875,83661.0,158180.625,3501292.3636363638,105732.0,61.4325,1171088.1875,541727.4166666666,291869.7272727273,350.3333333333333,4.666666666666667,5.444444444444445,42.36363636363637,289743.25,54657.666666666664,4472540.25
803,331,长治,71.0,35.0,47.0,210.0,2023,363.0,19.55922865013774,9.64187327823691,12.94765840220385,57.85123966942148,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,17.00446889379925,20.484511324645908,22.25445000112701,7.4194245588432,1.125981423374757,长治市,47,0,10,65,64,15,0,6.82590909090909,58.63545454545454,34.537727272727274,352176.0,9950.0,5725866.916666667,958851.0,8479559.55,24260.21052631579,311081.65,4031545.0,895714.7142857143,661786.4761904762,7345779.095238095,11290264.782608695,7516273.9130434785,82.55166666666666,430.45454545454544,18.0,2.0,15323.4,187238.85,451.125,1.8571428571428572,3.75,12264957.92857143,4884.875,3270.875,83661.0,158180.625,3501292.3636363638,105732.0,61.4325,1171088.1875,541727.4166666666,291869.7272727273,350.3333333333333,4.666666666666667,5.444444444444445,42.36363636363637,289743.25,54657.666666666664,4472540.25
804,332,阜新,13.0,6.0,8.0,101.0,2021,128.0,10.15625,4.6875,6.25,78.90625,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,8.259775700073693,8.212369489559165,9.08790888590468,10.504188955180949,0.7359552405073189,阜新市,80,33,51,34,51,98,3,21.563181818181818,37.04454545454546,41.392272727272726,265103.0,8425.0,1578757.4166666667,455761.0,2626854.95,120579.05,150859.0,1037432.0,39996.0,97030.23809523809,2144878.8,1986733.0,1259762.5652173914,66.26333333333334,262.27272727272725,4.0,0.0,9546.4,96394.6,261.125,7.125,14.375,3982178.4285714286,1649.235294117647,604.125,46146.125,69120.88888888889,1220477.3636363635,21485.352941176472,83.74176470588235,180376.26666666666,283919.0,34035.818181818184,374.55555555555554,10.88888888888889,10.88888888888889,15.272727272727273,116187.5,34886.75,1437204.75
805,332,阜新,15.0,8.0,10.0,109.0,2022,142.0,10.56338028169014,5.6338028169014,7.042253521126759,76.76056338028168,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,9.176532265154169,11.781861670700795,11.494119834518663,9.894361180147692,0.7893548361724654,阜新市,20,24,21,41,28,6,0,21.563181818181818,37.04454545454546,41.392272727272726,265103.0,8425.0,1578757.4166666667,455761.0,2626854.95,120579.05,150859.0,1037432.0,39996.0,97030.23809523809,2144878.8,1986733.0,1259762.5652173914,66.26333333333334,262.27272727272725,4.0,0.0,9546.4,96394.6,261.125,7.125,14.375,3982178.4285714286,1649.235294117647,604.125,46146.125,69120.88888888889,1220477.3636363635,21485.352941176472,83.74176470588235,180376.26666666666,283919.0,34035.818181818184,374.55555555555554,10.88888888888889,10.88888888888889,15.272727272727273,116187.5,34886.75,1437204.75
806,332,阜新,16.0,11.0,11.0,118.0,2023,156.0,10.25641025641025,7.05128205128205,7.05128205128205,75.64102564102564,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,8.916752919392023,14.98070580939764,12.119751616816721,9.700965554135827,0.8187284351703762,阜新市,88,131,34,110,112,17,4,21.563181818181818,37.04454545454546,41.392272727272726,265103.0,8425.0,1578757.4166666667,455761.0,2626854.95,120579.05,150859.0,1037432.0,39996.0,97030.23809523809,2144878.8,1986733.0,1259762.5652173914,66.26333333333334,262.27272727272725,4.0,0.0,9546.4,96394.6,261.125,7.125,14.375,3982178.4285714286,1649.235294117647,604.125,46146.125,69120.88888888889,1220477.3636363635,21485.352941176472,83.74176470588235,180376.26666666666,283919.0,34035.818181818184,374.55555555555554,10.88888888888889,10.88888888888889,15.272727272727273,116187.5,34886.75,1437204.75
807,333,阜阳,94.0,90.0,206.0,323.0,2021,713.0,13.183730715287508,12.6227208976157,28.89200561009817,45.3015427769986,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,10.721935615847089,22.114655567957364,42.01086632249905,6.0306498571508085,1.2458113348116648,阜阳市,107,0,31,86,127,38,0,28.60727272727273,34.385,37.01136363636363,2771902.0,9925.0,2444876.6666666665,1248411.0,5777653.15,87846.65,169328.15,1577295.2,286717.71428571426,325987.95238095237,2448245.619047619,3222663.7391304346,5545875.956521739,99.10000000000001,370.27272727272725,8.0,2.0,48321.0,157457.0,379.125,8.0,11.25,8373087.857142857,2548.6,2385.25,18825.125,16778.6875,785524.0,7650.2,95.86933333333333,815018.8125,305674.25,332969.2727272727,1340.888888888889,10.555555555555555,10.11111111111111,45.0,44293.75,17294.166666666668,859622.25
808,333,阜阳,124.0,90.0,212.0,414.0,2022,840.0,14.76190476190476,10.71428571428571,25.238095238095237,49.28571428571429,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,12.82383969244719,22.40657621302919,41.19273613075593,6.352880133885131,1.2179226205767697,阜阳市,27,0,8,95,27,29,1,28.60727272727273,34.385,37.01136363636363,2771902.0,9925.0,2444876.6666666665,1248411.0,5777653.15,87846.65,169328.15,1577295.2,286717.71428571426,325987.95238095237,2448245.619047619,3222663.7391304346,5545875.956521739,99.10000000000001,370.27272727272725,8.0,2.0,48321.0,157457.0,379.125,8.0,11.25,8373087.857142857,2548.6,2385.25,18825.125,16778.6875,785524.0,7650.2,95.86933333333333,815018.8125,305674.25,332969.2727272727,1340.888888888889,10.555555555555555,10.11111111111111,45.0,44293.75,17294.166666666668,859622.25
809,333,阜阳,169.0,108.0,225.0,495.0,2023,997.0,16.95085255767301,10.83249749247743,22.56770310932798,49.64894684052156,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,14.736789992906925,23.014035878246688,38.789393795045754,6.367480068088744,1.2252104105647357,阜阳市,147,0,8,90,136,105,3,28.60727272727273,34.385,37.01136363636363,2771902.0,9925.0,2444876.6666666665,1248411.0,5777653.15,87846.65,169328.15,1577295.2,286717.71428571426,325987.95238095237,2448245.619047619,3222663.7391304346,5545875.956521739,99.10000000000001,370.27272727272725,8.0,2.0,48321.0,157457.0,379.125,8.0,11.25,8373087.857142857,2548.6,2385.25,18825.125,16778.6875,785524.0,7650.2,95.86933333333333,815018.8125,305674.25,332969.2727272727,1340.888888888889,10.555555555555555,10.11111111111111,45.0,44293.75,17294.166666666668,859622.25
810,334,防城港,26.0,7.0,14.0,83.0,2021,130.0,20.0,5.38461538461538,10.76923076923077,63.84615384615384,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,16.265404455529733,9.433696234160271,15.659166080328063,8.499352891077105,1.0056694189657596,防城港市,55,41,164,33,136,47,104,18.983,46.0235,35.001999999999995,307024.0,2800.0,1399919.0,134724.0,2462177.85,161963.3,1345995.4,801498.4,200593.57142857142,84926.42857142857,1665614.7894736843,2573289.4782608696,1063035.2173913044,52.38999999999999,94.18181818181819,1.0,1.0,4297.55,53516.65,90.25,5.25,7.0,5616059.428571428,2316.625,2541.0,12685.42857142857,24032.470588235294,357103.8181818182,15342.6875,97.87941176470588,391273.9375,316006.1666666667,31008.272727272728,139.33333333333334,6.666666666666667,11.0,3.0,55089.0,18281.85714285714,1001405.5
811,334,防城港,28.0,7.0,16.0,87.0,2022,138.0,20.28985507246377,5.072463768115941,11.594202898550721,63.04347826086957,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,17.626034920895155,10.607944294091116,18.923652365236524,8.126242389279657,1.0155252561204062,防城港市,23,33,102,118,13,23,73,18.983,46.0235,35.001999999999995,307024.0,2800.0,1399919.0,134724.0,2462177.85,161963.3,1345995.4,801498.4,200593.57142857142,84926.42857142857,1665614.7894736843,2573289.4782608696,1063035.2173913044,52.38999999999999,94.18181818181819,1.0,1.0,4297.55,53516.65,90.25,5.25,7.0,5616059.428571428,2316.625,2541.0,12685.42857142857,24032.470588235294,357103.8181818182,15342.6875,97.87941176470588,391273.9375,316006.1666666667,31008.272727272728,139.33333333333334,6.666666666666667,11.0,3.0,55089.0,18281.85714285714,1001405.5
812,334,防城港,30.0,9.0,17.0,118.0,2023,174.0,17.24137931034483,5.1724137931034395,9.77011494252873,67.81609195402298,869679.0,100034.0,100034.0,40935.0,50598.0,678112.0,100034.0,0.1150240491031748,40935.0,0.0470690910094414,50598.0,0.0581800871355983,678112.0,0.7797267727517855,14.98936913173659,10.988981690906103,16.79288468536987,8.697417393363153,0.9468923383996168,防城港市,32,5,79,32,73,32,55,18.983,46.0235,35.001999999999995,307024.0,2800.0,1399919.0,134724.0,2462177.85,161963.3,1345995.4,801498.4,200593.57142857142,84926.42857142857,1665614.7894736843,2573289.4782608696,1063035.2173913044,52.38999999999999,94.18181818181819,1.0,1.0,4297.55,53516.65,90.25,5.25,7.0,5616059.428571428,2316.625,2541.0,12685.42857142857,24032.470588235294,357103.8181818182,15342.6875,97.87941176470588,391273.9375,316006.1666666667,31008.272727272728,139.33333333333334,6.666666666666667,11.0,3.0,55089.0,18281.85714285714,1001405.5
813,335,阳江,56.0,59.0,42.0,186.0,2021,343.0,16.32653061224489,17.20116618075801,12.244897959183671,54.22740524781341,573876.0,70564.0,70564.0,32756.0,39467.0,431089.0,70564.0,0.1229603607748015,32756.0,0.0570785326446828,39467.0,0.0687726965407161,431089.0,0.7511884100397995,13.277881188187537,30.135964229908076,17.80488271524182,7.218882043845741,1.1876855225298972,阳江市,19,0,61,57,64,20,6,24.569999999999997,38.92227272727273,36.50863636363636,929620.0,4000.0,2576635.6666666665,568815.0,4631296.8,960317.5,706559.0,1648297.1,268502.14285714284,245784.52380952382,3415058.3157894737,2480808.434782609,1325795.8695652173,82.62833333333333,459.3636363636364,0.0,0.0,29503.3,134953.55,439.0,66.75,18.125,8784724.57142857,1919.5294117647059,1533.0,2632.875,23271.444444444445,124610.45454545454,10499.470588235294,96.19823529411764,1038996.125,387450.25,49366.181818181816,443.22222222222223,61.77777777777778,20.77777777777778,6.636363636363637,38901.25,18144.25,785115.5
814,335,阳江,62.0,62.0,47.0,268.0,2022,439.0,14.123006833712981,14.123006833712981,10.70615034168565,61.04783599088838,741819.0,85393.0,85393.0,35472.0,45450.0,575504.0,85393.0,0.115112985782246,35472.0,0.0478175943188297,45450.0,0.0612683147775939,575504.0,0.7758011051213302,12.26882157363968,29.53516803782739,17.474204049106504,7.869006061977818,1.0933693178522244,阳江市,15,0,38,71,12,13,3,24.569999999999997,38.92227272727273,36.50863636363636,929620.0,4000.0,2576635.6666666665,568815.0,4631296.8,960317.5,706559.0,1648297.1,268502.14285714284,245784.52380952382,3415058.3157894737,2480808.434782609,1325795.8695652173,82.62833333333333,459.3636363636364,0.0,0.0,29503.3,134953.55,439.0,66.75,18.125,8784724.57142857,1919.5294117647059,1533.0,2632.875,23271.444444444445,124610.45454545454,10499.470588235294,96.19823529411764,1038996.125,387450.25,49366.181818181816,443.22222222222223,61.77777777777778,20.77777777777778,6.636363636363637,38901.25,18144.25,785115.5
